MAT_whittaker,MAP_whittaker
7.8968,212.9419
7.8361,212.8537
7.7755,212.7654
7.7147,212.6771
7.6541,212.5889
7.5934,212.5006
7.5328,212.4123
7.4721,212.3241
7.4114,212.2358
7.3515,206.0594
7.2909,205.971
7.2302,205.8829
7.1695,205.7946
7.1088,205.7063
7.0481,205.6181
6.9875,205.5298
6.9268,205.4416
6.866,205.3533
6.8054,205.265
6.7448,205.1768
6.6841,205.0885
6.6234,205.0002
6.5627,204.912
6.5021,204.8237
6.4414,204.7354
6.3807,204.6472
6.32,204.5589
6.2594,204.4706
6.1987,204.3824
6.138,204.2941
6.0773,204.2059
6.0167,204.1176
5.956,204.0293
5.8953,203.9411
5.8346,203.8528
5.7739,203.7645
5.7133,203.6763
5.6526,203.588
5.5918,203.4997
5.5312,203.4115
5.4706,203.3232
5.4099,203.2349
5.3492,203.1467
5.2885,203.0584
5.2279,202.9702
5.1672,202.8819
5.1065,202.7936
5.0458,202.7054
4.9851,202.6171
4.9245,202.5288
4.8638,202.4405
4.8031,202.3523
4.7425,202.2641
4.6818,202.1758
4.6211,202.0875
4.5604,201.9992
4.4997,201.911
4.4391,201.8227
4.3792,195.6463
4.3185,195.5581
4.2578,195.4698
4.1972,195.3815
4.1365,195.2933
4.0758,195.205
4.0151,195.1167
3.9545,195.0285
3.8938,194.9402
3.8331,194.8519
3.7724,194.7637
3.7118,194.6754
3.6511,194.5872
3.5904,194.4989
3.5297,194.4106
3.4691,194.3224
3.4083,194.2341
3.3477,194.1458
3.287,194.0576
3.2263,193.9693
3.1657,193.8811
3.105,193.7928
3.0443,193.7045
2.9836,193.6162
2.923,193.528
2.8622,193.4397
2.8016,193.3515
2.7417,187.1751
2.6811,187.0868
2.6204,186.9985
2.5596,186.9102
2.499,186.822
2.4384,186.7337
2.3777,186.6455
2.317,186.5572
2.2563,186.4689
2.1957,186.3807
2.135,186.2924
2.0743,186.2042
2.0136,186.1159
1.9529,186.0276
1.8923,185.9394
1.8316,185.8511
1.7709,185.7628
1.7102,185.6745
1.6496,185.5863
1.5889,185.4981
1.5282,185.4098
1.4675,185.3215
1.4069,185.2333
1.3462,185.145
1.2854,185.0567
1.2248,184.9685
1.1642,184.8801
1.1043,178.7038
1.0436,178.6155
0.9828,178.5272
0.9223,178.439
0.8616,178.3507
0.8009,178.2625
0.7402,178.1742
0.6796,178.0859
0.6189,177.9977
0.5582,177.9094
0.4975,177.8212
0.4368,177.7328
0.3761,177.6446
0.3155,177.5564
0.2548,177.4681
0.1941,177.3798
0.1335,177.2916
0.0728,177.2033
0.0121,177.115
-0.0486,177.0268
-0.1092,176.9385
-0.1691,170.7621
-0.2298,170.6738
-0.2905,170.5856
-0.3511,170.4973
-0.4118,170.4091
-0.4725,170.3208
-0.5332,170.2325
-0.5937,170.1443
-0.6545,170.056
-0.7151,169.9677
-0.7759,169.8795
-0.8366,169.7912
-0.8972,169.7029
-0.9579,169.6147
-1.0186,169.5264
-1.0785,163.35
-1.1391,163.2617
-1.1998,163.1735
-1.2605,163.0852
-1.3212,162.9969
-1.3818,162.9087
-1.4425,162.8204
-1.5032,162.7322
-1.5638,162.6439
-1.6245,162.5556
-1.6852,162.4674
-1.7459,162.3791
-1.8066,162.2908
-1.8664,156.1144
-1.9271,156.0262
-1.9878,155.9379
-2.0485,155.8496
-2.1092,155.7614
-2.1698,155.6731
-2.2305,155.5849
-2.2912,155.4966
-2.3519,155.4083
-2.4125,155.3201
-2.4732,155.2318
-2.5331,149.0554
-2.5937,148.967
-2.6543,148.8789
-2.7151,148.7906
-2.7758,148.7023
-2.8365,148.6141
-2.8971,148.5258
-2.9578,148.4375
-3.0185,148.3493
-3.0792,148.261
-3.1398,148.1728
-3.2005,148.0845
-3.2612,147.9962
-3.3211,141.8197
-3.3818,141.7316
-3.4424,141.6433
-3.503,141.555
-3.5638,141.4668
-3.6245,141.3785
-3.6851,141.2902
-3.7458,141.202
-3.8065,141.1137
-3.8672,141.0254
-3.9278,140.9372
-3.9885,140.8489
-4.0492,140.7607
-4.1099,140.6724
-4.1705,140.584
-4.2312,140.4959
-4.2919,140.4076
-4.3526,140.3193
-4.4123,134.1429
-4.4731,134.0547
-4.5338,133.9664
-4.5945,133.878
-4.6552,133.7899
-4.7158,133.7016
-4.7765,133.6133
-4.8372,133.5251
-4.8979,133.4368
-4.9585,133.3485
-5.0192,133.2603
-5.0799,133.172
-5.1406,133.0838
-5.2012,132.9955
-5.2619,132.9072
-5.3226,132.819
-5.3218,126.7308
-5.321,120.6427
-5.3202,114.5545
-5.3194,108.4664
-5.3186,102.3782
-5.3178,96.2901
-5.317,90.2019
-5.3162,84.1138
-5.3154,78.0257
-5.3146,71.9375
-5.3138,65.8494
-5.3146,71.9375
-5.3154,78.0257
-5.3162,84.1138
-5.317,90.2019
-5.3178,96.2901
-5.3186,102.3782
-5.3194,108.4664
-5.3202,114.5545
-5.321,120.6427
-5.3218,126.7308
-5.3226,132.819
-5.3234,138.9071
-5.3242,144.9952
-5.325,151.0834
-5.3258,157.1715
-5.3266,163.2597
-5.3274,169.3477
-5.3282,175.436
-5.329,181.5241
-5.2691,187.7005
-5.2699,193.7887
-5.2707,199.8768
-5.2715,205.9649
-5.2723,212.0531
-5.2731,218.1413
-5.2739,224.2294
-5.2747,230.3176
-5.2755,236.4057
-5.2763,242.4938
-5.2771,248.5819
-5.2779,254.6701
-5.2787,260.7583
-5.2795,266.8464
-5.2803,272.9346
-5.2811,279.0227
-5.2819,285.1109
-5.2827,291.199
-5.2835,297.2872
-5.2843,303.3753
-5.2245,309.5516
-5.2253,315.6399
-5.2261,321.728
-5.2269,327.8161
-5.2277,333.9043
-5.2285,339.9924
-5.2293,346.0806
-5.2301,352.1687
-5.1702,358.3451
-5.171,364.4333
-5.1718,370.5213
-5.1726,376.6096
-5.1734,382.6977
-5.1742,388.7859
-5.175,394.874
-5.1758,400.9622
-5.1766,407.0503
-5.1167,413.2267
-5.1175,419.3149
-5.1183,425.403
-5.1191,431.491
-5.1199,437.5793
-5.1207,443.6674
-5.1215,449.7556
-5.1223,455.8437
-5.0624,462.0201
-5.0632,468.1083
-5.064,474.1964
-5.0648,480.2846
-5.0656,486.3727
-5.0664,492.4609
-5.0672,498.549
-5.0074,504.7254
-5.0082,510.8136
-5.009,516.9017
-5.0098,522.9899
-5.0106,529.078
-4.9506,535.2544
-4.9515,541.3426
-4.9523,547.4307
-4.9531,553.5188
-4.9539,559.607
-4.9546,565.6951
-4.8948,571.8715
-4.8956,577.9597
-4.8963,584.0478
-4.8972,590.136
-4.8373,596.3124
-4.838,602.4005
-4.8389,608.4887
-4.8397,614.5768
-4.8405,620.665
-4.7807,626.8414
-4.7814,632.9295
-4.7823,639.0177
-4.7831,645.1058
-4.7231,651.2822
-4.724,657.3704
-4.7248,663.4585
-4.6649,669.6349
-4.6657,675.7231
-4.6665,681.8112
-4.6673,687.8994
-4.6074,694.0758
-4.6082,700.1639
-4.609,706.2521
-4.5492,712.4285
-4.55,718.5166
-4.5508,724.6048
-4.4909,730.7812
-4.4917,736.8693
-4.4925,742.9575
-4.4325,749.1339
-4.4334,755.222
-4.4342,761.3102
-4.3743,767.4866
-4.3751,773.5747
-4.3153,779.7511
-4.3161,785.8393
-4.2562,792.0157
-4.257,798.1038
-4.1971,804.2802
-4.1979,810.3684
-4.138,816.5448
-4.1388,822.6329
-4.1396,828.721
-4.0798,834.8975
-4.0806,840.9856
-4.0207,847.162
-4.0215,853.2502
-4.0223,859.3383
-3.9624,865.5147
-3.9024,871.6912
-3.9033,877.7793
-3.9041,883.8674
-3.8443,890.0439
-3.8451,896.132
-3.7852,902.3084
-3.786,908.3966
-3.7261,914.573
-3.7269,920.6611
-3.7277,926.7492
-3.6678,932.9257
-3.608,939.1021
-3.6088,945.1902
-3.6096,951.2784
-3.5497,957.4548
-3.5505,963.5429
-3.4906,969.7193
-3.4914,975.8075
-3.4922,981.8956
-3.4323,988.072
-3.4331,994.1602
-3.3733,1000.3366
-3.374,1006.4247
-3.3142,1012.6011
-3.315,1018.6893
-3.2551,1024.8657
-3.2559,1030.9538
-3.2567,1037.042
-3.1968,1043.2184
-3.1362,1043.3066
-3.137,1049.3948
-3.1378,1055.4828
-3.0779,1061.6593
-3.0787,1067.7475
-3.0779,1061.6593
-3.018,1067.8357
-2.9581,1074.0122
-2.9588,1080.1003
-2.8982,1080.1886
-2.8991,1086.2767
-2.8392,1092.4531
-2.7793,1098.6295
-2.7801,1104.7177
-2.7202,1110.8941
-2.721,1116.9822
-2.6612,1123.1586
-2.6013,1129.3351
-2.6021,1135.4232
-2.5422,1141.5996
-2.4823,1147.776
-2.483,1153.8641
-2.4233,1160.0406
-2.4241,1166.1287
-2.3642,1172.3051
-2.3043,1178.4815
-2.3051,1184.5697
-2.2452,1190.7461
-2.1854,1196.9224
-2.1255,1203.0989
-2.1263,1209.1871
-2.0664,1215.3635
-2.0065,1221.5399
-2.0073,1227.628
-1.9475,1233.8044
-1.8876,1239.9808
-1.8883,1246.069
-1.8285,1252.2454
-1.7686,1258.4218
-1.7088,1264.5981
-1.6489,1270.7746
-1.6497,1276.8628
-1.5897,1283.0392
-1.5299,1289.2156
-1.4701,1295.392
-1.4708,1301.4801
-1.411,1307.6564
-1.3511,1313.833
-1.2912,1320.0094
-1.292,1326.0975
-1.2322,1332.2739
-1.1723,1338.4503
-1.1124,1344.6267
-1.0525,1350.8031
-0.9927,1356.9796
-0.9935,1363.0677
-0.9336,1369.2441
-0.9344,1375.3323
-0.8737,1375.4205
-0.8138,1381.5969
-0.754,1387.7732
-0.6941,1393.9497
-0.6341,1400.1262
-0.5743,1406.3026
-0.5751,1412.3907
-0.5758,1418.4788
-0.5161,1424.6553
-0.4562,1430.8317
-0.3955,1430.9199
-0.3963,1437.0081
-0.3356,1437.0963
-0.3364,1443.1844
-0.2766,1449.3609
-0.2167,1455.5373
-0.156,1455.6256
-0.0961,1461.802
-0.0969,1467.8901
-0.0362,1467.9784
0.0236,1474.1548
0.0835,1480.3312
0.0827,1486.4194
0.1426,1492.5958
0.2025,1498.7722
0.2631,1498.8604
0.323,1505.0368
0.3829,1511.2133
0.382,1517.3014
0.4428,1517.3897
0.442,1523.4778
0.5026,1523.5661
0.5625,1529.7425
0.6223,1535.9189
0.6216,1542.007
0.6815,1548.1834
0.7421,1548.2717
0.7412,1554.3599
0.8012,1560.5363
0.8611,1566.7127
0.9218,1566.8009
0.921,1572.8891
0.9808,1579.0655
1.0407,1585.2419
1.1006,1591.4183
1.1605,1597.5947
1.2211,1597.683
1.2203,1603.7711
1.281,1603.8594
1.2802,1609.9475
1.3401,1616.1239
1.4,1622.3004
1.4606,1622.3886
1.5205,1628.565
1.5804,1634.7414
1.6411,1634.8296
1.6402,1640.9178
1.7001,1647.0943
1.6993,1653.1824
1.76,1653.2707
1.8199,1659.4471
1.8798,1665.6235
1.9396,1671.7999
1.9995,1677.9763
2.0594,1684.1527
2.1193,1690.3291
2.1792,1696.5055
2.2398,1696.5937
2.2997,1702.7702
2.3596,1708.9466
2.4195,1715.123
2.4793,1721.2993
2.5392,1727.4758
2.5991,1733.6522
2.6598,1733.7405
2.7196,1739.9169
2.7795,1746.0933
2.8394,1752.2697
2.8993,1758.4461
2.9599,1758.5344
3.0198,1764.7107
3.019,1770.799
3.0796,1770.8872
3.1396,1777.0636
3.1994,1783.2401
3.2593,1789.4165
3.3192,1795.5929
3.3799,1795.6811
3.4397,1801.8575
3.4996,1808.034
3.5594,1814.2104
3.6194,1820.3868
3.68,1820.475
3.7399,1826.6514
3.7997,1832.8279
3.8597,1839.0043
3.9203,1839.0925
3.9802,1845.2689
4.0401,1851.4453
4.1,1857.6218
4.2213,1857.7983
4.2221,1851.7101
4.2229,1845.6219
4.2237,1839.5338
4.2245,1833.4457
4.2253,1827.3576
4.2261,1821.2694
4.1663,1815.093
4.1671,1809.0049
4.1679,1802.9167
4.1687,1796.8286
4.1088,1790.6522
4.1096,1784.564
4.1104,1778.4759
4.1112,1772.3877
4.112,1766.2995
4.0521,1760.1232
4.0529,1754.035
4.0537,1747.9468
4.0545,1741.8587
3.9946,1735.6823
3.9954,1729.5941
3.9962,1723.506
3.9969,1717.4179
3.9978,1711.3296
3.938,1705.1533
3.9388,1699.0652
3.9396,1692.9769
3.9404,1686.8889
3.9412,1680.8007
3.942,1674.7126
3.882,1668.5362
3.8829,1662.448
3.8837,1656.3599
3.8845,1650.2718
3.8853,1644.1836
3.886,1638.0955
3.8869,1632.0073
3.827,1625.8309
3.8277,1619.7428
3.8286,1613.6545
3.8294,1607.5665
3.8302,1601.4783
3.831,1595.3902
3.8317,1589.302
3.7719,1583.1256
3.7727,1577.0375
3.7734,1570.9493
3.7743,1564.8612
3.7751,1558.773
3.7759,1552.6848
3.7161,1546.5085
3.7168,1540.4203
3.7177,1534.3322
3.7185,1528.2441
3.7193,1522.1559
3.7201,1516.0678
3.6602,1509.8914
3.661,1503.8032
3.6618,1497.7151
3.6625,1491.6269
3.6634,1485.5388
3.6642,1479.4506
3.665,1473.3625
3.6658,1467.2743
3.6665,1461.1862
3.6067,1455.0098
3.6075,1448.9216
3.6082,1442.8335
3.6091,1436.7452
3.6099,1430.6572
3.6107,1424.5691
3.6115,1418.4809
3.6122,1412.3928
3.5525,1406.2164
3.5533,1400.1282
3.5541,1394.0401
3.5549,1387.9519
3.5556,1381.8638
3.5565,1375.7755
3.5573,1369.6875
3.5581,1363.5993
3.5589,1357.5112
3.499,1351.3348
3.4998,1345.2466
3.5006,1339.1585
3.5013,1333.0703
3.5022,1326.9822
3.503,1320.8941
3.5038,1314.8058
3.5046,1308.7178
3.5053,1302.6296
3.5062,1296.5415
3.507,1290.4533
3.4471,1284.2769
3.4479,1278.1888
3.4487,1272.1006
3.4495,1266.0125
3.4503,1259.9243
3.4511,1253.8362
3.4519,1247.748
3.4527,1241.6599
3.4535,1235.5718
3.4543,1229.4836
3.4551,1223.3955
3.4559,1217.3073
3.4567,1211.2192
3.4575,1205.131
3.4583,1199.0429
3.4591,1192.9546
3.3992,1186.7783
3.4,1180.6902
3.4008,1174.6019
3.4016,1168.5139
3.4024,1162.4257
3.4032,1156.3376
3.404,1150.2495
3.4048,1144.1613
3.4056,1138.0732
3.4064,1131.9849
3.4072,1125.8969
3.408,1119.8087
3.3482,1113.6322
3.349,1107.5442
3.3498,1101.456
3.3506,1095.3679
3.3514,1089.2797
3.3522,1083.1916
3.353,1077.1035
3.3538,1071.0153
3.3546,1064.9272
3.3554,1058.839
3.3562,1052.7509
3.357,1046.6627
3.3578,1040.5746
3.3586,1034.4864
3.3594,1028.3982
3.3602,1022.3101
3.3003,1016.1337
3.3011,1010.0456
3.3019,1003.9574
3.3027,997.8693
3.3035,991.7812
3.3043,985.693
3.3051,979.6049
3.3059,973.5167
3.3067,967.4285
3.3075,961.3404
3.3083,955.2523
3.3091,949.1641
3.3099,943.076
3.3107,936.9878
3.3115,930.8997
3.3123,924.8115
3.3131,918.7234
3.3139,912.6353
3.3147,906.5471
3.3155,900.459
3.3163,894.3708
3.3171,888.2827
3.3179,882.1945
3.3187,876.1064
3.3195,870.0182
3.3203,863.9301
3.2604,857.7537
3.2612,851.6655
3.262,845.5774
3.2628,839.4893
3.2636,833.4011
3.2644,827.313
3.2652,821.2248
3.266,815.1367
3.2668,809.0485
3.2676,802.9604
3.2684,796.8721
3.2692,790.7841
3.2701,784.6959
3.2709,778.6078
3.2717,772.5197
3.2725,766.4315
3.2732,760.3434
3.2741,754.2551
3.2749,748.1671
3.2757,742.0789
3.2765,735.9908
3.2772,729.9026
3.2781,723.8145
3.2789,717.7263
3.2797,711.6381
3.2805,705.5501
3.2812,699.4619
3.2821,693.3738
3.2829,687.2856
3.2837,681.1975
3.2845,675.1093
3.2852,669.0212
3.2861,662.933
3.2869,656.8449
3.2877,650.7567
3.2885,644.6686
3.2893,638.5805
3.2901,632.4923
3.2909,626.4042
3.2917,620.316
3.2925,614.2279
3.2326,608.0515
3.2334,601.9633
3.2342,595.8752
3.2349,589.787
3.2358,583.6989
3.2366,577.6107
3.2374,571.5226
3.2382,565.4344
3.2389,559.3463
3.2398,553.2582
3.2406,547.17
3.2414,541.0819
3.2422,534.9937
3.2429,528.9056
3.2438,522.8174
3.2446,516.7292
3.2454,510.6411
3.2462,504.553
3.2469,498.4647
3.2478,492.3767
3.1879,486.2003
3.1272,486.112
3.0666,486.0238
3.0067,479.8474
2.9468,473.6709
2.886,473.5827
2.8255,473.4944
2.7656,467.318
2.7048,467.2297
2.645,461.0533
2.5844,460.9651
2.5245,454.7887
2.4638,454.7004
2.4031,454.612
2.3433,448.4357
2.2826,448.3475
2.2227,442.1711
2.162,442.0828
2.1022,435.9064
2.0415,435.8181
1.9808,435.7299
1.9209,429.5534
1.8603,429.4652
1.7995,429.3769
1.7397,423.2005
1.679,423.1122
1.6183,423.024
1.5585,416.8476
1.4978,416.7593
1.4379,410.5829
1.3772,410.4946
1.3174,404.3182
1.2567,404.23
1.196,404.1417
1.136,397.9653
1.0755,397.877
1.0148,397.7888
0.9548,391.6124
0.8942,391.5241
0.8336,391.4358
0.7737,385.2594
0.713,385.1712
0.6531,378.9947
0.5925,378.9064
0.5318,378.8182
0.5326,372.7301
0.4719,372.6418
0.4112,372.5535
0.3514,366.3771
0.2907,366.2889
0.23,366.2006
0.1701,360.0242
0.1094,359.9359
0.0496,353.7595
-0.0111,353.6713
-0.0718,353.583
-0.1317,347.4066
-0.1923,347.3183
-0.253,347.2301
-0.3129,341.0537
-0.3736,340.9654
-0.4334,334.789
-0.4941,334.7006
-0.5548,334.6125
-0.6155,334.5242
-0.6761,334.4359
-0.736,328.2595
-0.7967,328.1713
-0.8566,321.9948
-0.9172,321.9066
-0.9779,321.8183
-1.0386,321.7301
-1.0993,321.6418
-1.1591,315.4654
-1.2198,315.3771
-1.2805,315.2889
-1.3404,309.1124
-1.4011,309.0242
-1.4617,308.9359
-1.5215,302.7595
-1.5823,302.6712
-1.643,302.583
-1.7036,302.4947
-1.7643,302.4064
-1.825,302.3182
-1.8857,302.2299
-1.9463,302.1417
-2.007,302.0534
-2.0669,295.877
-2.1276,295.7887
-2.1882,295.7005
-2.2489,295.6122
-2.3096,295.5239
-2.3703,295.4357
-2.4309,295.3474
-2.4916,295.2591
-2.5523,295.1709
-2.613,295.0826
-2.6737,294.9944
-2.7343,294.9061
-2.795,294.8178
-2.8557,294.7296
-2.9163,294.6413
-2.9778,300.6412
-3.0385,300.5529
-3.0992,300.4647
-3.1607,306.4645
-3.2213,306.3763
-3.282,306.288
-3.3427,306.1997
-3.4034,306.1115
-3.4647,312.1114
-3.5255,312.0231
-3.587,318.023
-3.6477,317.9346
-3.7083,317.8464
-3.7698,323.8463
-3.8313,329.8462
-3.892,329.7579
-3.9535,335.7578
-4.0141,335.6696
-4.0756,341.6694
-4.1371,347.6693
-4.1978,347.5811
-4.2591,353.5809
-4.3207,359.5808
-4.3822,365.5807
-4.4437,371.5806
-4.5051,377.5805
-4.5666,383.5804
-4.628,389.5802
-4.6289,395.6684
-4.6904,401.6683
-4.7519,407.6681
-4.8133,413.668
-4.8141,419.7562
-4.8149,425.8443
-4.8157,431.9325
-4.8165,438.0206
-4.878,444.0205
-4.9395,450.0204
-4.9403,456.1085
-5.001,456.0203
-5.0018,462.1084
-5.0632,468.1083
-5.064,474.1964
-5.0632,468.1083
-5.0018,462.1084
-5.001,456.0203
-4.9403,456.1085
-4.9395,450.0204
-4.878,444.0205
-4.8165,438.0206
-4.8157,431.9325
-4.8149,425.8443
-4.8141,419.7562
-4.8133,413.668
-4.7519,407.6681
-4.6904,401.6683
-4.6289,395.6684
-4.628,389.5802
-4.5666,383.5804
-4.5051,377.5805
-4.4437,371.5806
-4.3822,365.5807
-4.3207,359.5808
-4.2591,353.5809
-4.1978,347.5811
-4.1371,347.6693
-4.0756,341.6694
-4.0141,335.6696
-3.9535,335.7578
-3.892,329.7579
-3.8313,329.8462
-3.7698,323.8463
-3.7083,317.8464
-3.6477,317.9346
-3.587,318.023
-3.5255,312.0231
-3.4647,312.1114
-3.4034,306.1115
-3.3427,306.1997
-3.282,306.288
-3.2213,306.3763
-3.1607,306.4645
-3.0992,300.4647
-3.0385,300.5529
-2.9778,300.6412
-2.9163,294.6413
-2.8557,294.7296
-2.795,294.8178
-2.7343,294.9061
-2.6737,294.9944
-2.613,295.0826
-2.5523,295.1709
-2.4916,295.2591
-2.4309,295.3474
-2.3703,295.4357
-2.3096,295.5239
-2.2489,295.6122
-2.1882,295.7005
-2.1276,295.7887
-2.0669,295.877
-2.007,302.0534
-1.9463,302.1417
-1.8857,302.2299
-1.825,302.3182
-1.7643,302.4064
-1.7036,302.4947
-1.643,302.583
-1.5823,302.6712
-1.5215,302.7595
-1.4617,308.9359
-1.4011,309.0242
-1.3404,309.1124
-1.2805,315.2889
-1.2198,315.3771
-1.1591,315.4654
-1.0993,321.6418
-1.0386,321.7301
-0.9779,321.8183
-0.9172,321.9066
-0.8566,321.9948
-0.7967,328.1713
-0.736,328.2595
-0.6761,334.4359
-0.6155,334.5242
-0.5548,334.6125
-0.4941,334.7006
-0.4334,334.789
-0.3736,340.9654
-0.3129,341.0537
-0.253,347.2301
-0.1923,347.3183
-0.1317,347.4066
-0.0718,353.583
-0.0111,353.6713
0.0496,353.7595
0.1094,359.9359
0.1701,360.0242
0.23,366.2006
0.2907,366.2889
0.3514,366.3771
0.4112,372.5535
0.4719,372.6418
0.5326,372.7301
0.5318,378.8182
0.5925,378.9064
0.6531,378.9947
0.713,385.1712
0.7737,385.2594
0.8336,391.4358
0.8942,391.5241
0.9548,391.6124
1.0148,397.7888
1.0755,397.877
1.136,397.9653
1.196,404.1417
1.2567,404.23
1.3174,404.3182
1.3772,410.4946
1.4379,410.5829
1.4978,416.7593
1.5585,416.8476
1.6183,423.024
1.679,423.1122
1.7397,423.2005
1.7995,429.3769
1.8603,429.4652
1.9209,429.5534
1.9808,435.7299
2.0415,435.8181
2.1022,435.9064
2.162,442.0828
2.2227,442.1711
2.2826,448.3475
2.3433,448.4357
2.4031,454.612
2.4638,454.7004
2.5245,454.7887
2.5844,460.9651
2.645,461.0533
2.7048,467.2297
2.7656,467.318
2.8255,473.4944
2.886,473.5827
2.9468,473.6709
3.0067,479.8474
3.0666,486.0238
3.1272,486.112
3.1879,486.2003
3.2478,492.3767
3.3085,492.465
3.3077,498.5531
3.3684,498.6414
3.4282,504.8178
3.4889,504.906
3.5495,504.9943
3.5488,511.0825
3.6095,511.1707
3.6693,517.3471
3.73,517.4354
3.7899,523.6118
3.8506,523.7001
3.9104,529.8765
3.971,529.9647
4.031,536.1412
4.0909,542.3176
4.1507,548.494
4.2114,548.5822
4.2721,548.6705
4.332,554.8469
4.3926,554.9352
4.4525,561.1116
4.5124,567.288
4.5731,567.3763
4.6329,573.5527
4.6936,573.6409
4.7534,579.8173
4.8134,585.9937
4.874,586.082
4.9339,592.2584
4.9938,598.4348
5.0545,598.5231
5.1144,604.6995
5.175,604.7877
5.1742,610.8759
5.2341,617.0523
5.2948,617.1406
5.3547,623.317
5.4153,623.4053
5.4144,629.4934
5.4744,635.6698
5.5351,635.7581
5.595,641.9344
5.6556,642.0227
5.6548,648.1109
5.7155,648.1992
5.7753,654.3756
5.8353,660.552
5.8959,660.6402
5.8951,666.7284
5.9558,666.8166
6.0157,672.9931
6.0756,679.1695
6.1362,679.2577
6.1354,685.3458
6.1961,685.4341
6.256,691.6105
6.3159,697.787
6.3765,697.8752
6.3757,703.9634
6.4364,704.0516
6.4963,710.228
6.5562,716.4043
6.6168,716.4927
6.6766,722.6691
6.7366,728.8455
6.7973,728.9338
6.8572,735.1102
6.9178,735.1985
6.9777,741.3749
7.0376,747.5513
7.0983,747.6395
7.1581,753.8159
7.218,759.9924
7.2787,760.0806
7.3386,766.257
7.3992,766.3453
7.4591,772.5217
7.519,778.6981
7.5796,778.7864
7.6395,784.9628
7.7002,785.0511
7.7601,791.2275
7.8199,797.4039
7.8806,797.4921
7.9413,797.5804
8.0012,803.7568
8.0611,809.9332
8.1217,810.0215
8.1816,816.1979
8.2423,816.2862
8.3022,822.4626
8.362,828.639
8.4227,828.7271
8.4834,828.8155
8.5433,834.9919
8.6032,841.1683
8.6638,841.2566
8.7245,841.3448
8.7844,847.5213
8.8451,847.6095
8.9049,853.7859
8.9656,853.8742
9.0255,860.0506
9.0862,860.1389
9.146,866.3153
9.2067,866.4035
9.2666,872.5798
9.3273,872.6682
9.3879,872.7565
9.4478,878.9329
9.5077,885.1093
9.5684,885.1976
9.629,885.2858
9.6888,891.4622
9.7496,891.5505
9.8094,897.7269
9.87,897.8152
9.93,903.9916
9.9907,904.0798
10.0514,904.1681
10.1112,910.3445
10.1711,916.5209
10.2318,916.6092
10.2925,916.6974
10.3524,922.8739
10.413,922.9621
10.4737,923.0504
10.5335,929.2268
10.5943,929.3151
10.6549,929.4033
10.7147,935.5796
10.7755,935.668
10.8354,941.8444
10.896,941.9327
10.9559,948.1091
11.0166,948.1973
11.0773,948.2856
11.1371,954.462
11.1978,954.5503
11.2585,954.6385
11.3184,960.8149
11.379,960.9032
11.4397,960.9915
11.4996,967.1679
11.5603,967.2561
11.6209,967.3444
11.6808,973.5208
11.7415,973.6091
11.8014,979.7854
11.862,979.8738
11.9226,979.962
11.9826,986.1384
12.0433,986.2267
12.104,986.315
12.1638,992.4914
12.2245,992.5796
12.2852,992.6679
12.3451,998.8443
12.4057,998.9325
12.4664,999.0208
12.5263,1005.1972
12.587,1005.2854
12.6476,1005.3738
12.7075,1011.5502
12.7682,1011.6383
12.8289,1011.7267
12.8887,1017.9031
12.9494,1017.9914
13.0101,1018.0796
13.0708,1018.1679
13.1306,1024.3443
13.1913,1024.4325
13.2511,1030.609
13.3119,1030.6973
13.3726,1030.7854
13.4324,1036.9619
13.4931,1037.0502
13.5537,1037.1385
13.6145,1037.2267
13.6751,1037.315
13.7349,1043.4914
13.7957,1043.5796
13.8564,1043.6679
13.9162,1049.8443
13.9769,1049.9325
14.0376,1050.0209
14.0983,1050.1091
14.1581,1056.2854
14.2187,1056.3738
14.2795,1056.4621
14.3394,1062.6385
14.4,1062.7267
14.4607,1062.815
14.5213,1062.9033
14.5813,1069.0796
14.642,1069.1679
14.7026,1069.2562
14.7633,1069.3445
14.8232,1075.5209
14.8839,1075.6091
14.9445,1075.6974
15.0044,1081.8738
15.0651,1081.9621
15.1258,1082.0503
15.1864,1082.1386
15.2471,1082.2269
15.307,1088.4033
15.3677,1088.4915
15.4283,1088.5798
15.4882,1094.7562
15.5489,1094.8445
15.6096,1094.9327
15.6702,1095.021
15.7309,1095.1093
15.7908,1101.2857
15.8515,1101.3739
15.9121,1101.4622
15.9727,1101.5505
16.0327,1107.7269
16.0934,1107.8151
16.1541,1107.9034
16.2147,1107.9917
16.2746,1114.1681
16.3353,1114.2563
16.396,1114.3446
16.4566,1114.4329
16.5173,1114.5211
16.5779,1114.6094
16.6379,1120.7858
16.6985,1120.874
16.7591,1120.9623
16.8199,1121.0506
16.8798,1127.227
16.9404,1127.3153
17.0011,1127.4035
17.0618,1127.4918
17.1225,1127.58
17.1831,1127.6683
17.2438,1127.7566
17.3037,1133.933
17.3644,1134.0212
17.425,1134.1095
17.4849,1140.2859
17.5455,1140.3742
17.6063,1140.4624
17.667,1140.5507
17.7276,1140.639
17.7883,1140.7271
17.849,1140.8155
17.9089,1146.9919
17.9695,1147.0802
18.0302,1147.1684
18.0909,1147.2567
18.1516,1147.345
18.2114,1153.5213
18.2721,1153.6096
18.3328,1153.6979
18.3935,1153.7862
18.4533,1159.9626
18.514,1160.0508
18.5747,1160.1391
18.6354,1160.2274
18.696,1160.3155
18.7567,1160.4039
18.8174,1160.4922
